Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (A, B) (°)"
26/6/2024 1:24:25 PM,15500.99,0.1868587,1.000092,293.4209
26/6/2024 1:24:25 PM,15500.99,0.1886532,1.000092,293.0584
26/6/2024 1:24:25 PM,15500.99,0.1904538,0.9911497,296.0262
26/6/2024 1:24:25 PM,15500.99,0.1886532,1.000092,292.1513
26/6/2024 1:24:25 PM,15500.99,0.1886532,1.000092,297.2094
26/6/2024 1:24:25 PM,15502.58,0.1886532,0.9911497,293.6776
26/6/2024 1:24:25 PM,15500.99,0.1904538,1.000092,291.7732
26/6/2024 1:24:26 PM,15500.99,0.1868587,1.000092,292.6956
26/6/2024 1:24:26 PM,16001.02,0.17069,1.080447,297.1045
26/6/2024 1:24:26 PM,16001.02,0.1724906,1.080447,297.0182
26/6/2024 1:24:26 PM,16001.02,0.1724906,1.080447,297.2771
26/6/2024 1:24:26 PM,16001.02,0.1724906,1.080447,298.3961
26/6/2024 1:24:26 PM,16001.02,0.1713889,1.080447,298.3102
26/6/2024 1:24:26 PM,16001.02,0.1713859,1.080447,298.7391
26/6/2024 1:24:26 PM,16001.02,0.1722892,1.080447,296.5861
26/6/2024 1:24:26 PM,16001.02,0.1731926,1.080447,297.9663
26/6/2024 1:24:26 PM,16001.02,0.1704856,1.080447,297.9664
26/6/2024 1:24:26 PM,16001.02,0.1722923,1.080447,297.4497
26/6/2024 1:24:26 PM,16001.02,0.1695853,1.089389,298.1382
26/6/2024 1:24:26 PM,16001.02,0.1695853,1.080447,298.7392
26/6/2024 1:24:26 PM,16001.02,0.1704856,1.080447,297.6219
26/6/2024 1:24:27 PM,16001.02,0.1695853,1.080447,298.8249
26/6/2024 1:24:27 PM,16263.49,0.1695853,1.160802,300.0706
26/6/2024 1:24:27 PM,16501.06,0.1497391,1.160802,299.3066
26/6/2024 1:24:27 PM,16501.06,0.149736,1.160802,300.6516
26/6/2024 1:24:27 PM,16501.06,0.1488357,1.160802,299.5959
26/6/2024 1:24:27 PM,16501.06,0.1497391,1.160802,299.5868
26/6/2024 1:24:27 PM,16501.06,0.1533464,1.160802,298.8596
26/6/2024 1:24:27 PM,16501.06,0.1506424,1.160802,298.8512
26/6/2024 1:24:27 PM,16501.06,0.1497391,1.160802,299.3066
26/6/2024 1:24:27 PM,16501.06,0.1533464,1.160802,299.4993
26/6/2024 1:24:27 PM,16501.06,0.149736,1.169744,301.6257
26/6/2024 1:24:27 PM,16501.06,0.1506424,1.160802,298.7549
26/6/2024 1:24:27 PM,16501.06,0.1515427,1.160802,298.7634
26/6/2024 1:24:27 PM,16501.06,0.1506394,1.160802,299.8764
26/6/2024 1:24:27 PM,16501.75,0.1515427,1.160802,299.4905
26/6/2024 1:24:27 PM,16501.06,0.1515427,1.160802,299.6924
26/6/2024 1:24:28 PM,16501.06,0.1515427,1.160802,298.8596
26/6/2024 1:24:28 PM,16809.68,0.1533464,1.232246,302.4164
26/6/2024 1:24:28 PM,17001.09,0.1289926,1.241157,306.266
26/6/2024 1:24:28 PM,17001.09,0.1280892,1.241157,305.9898
26/6/2024 1:24:28 PM,17001.09,0.1262856,1.241157,307.2584
26/6/2024 1:24:28 PM,17001.09,0.1253822,1.241157,305.9736
26/6/2024 1:24:28 PM,17001.09,0.1244819,1.241157,306.1685
26/6/2024 1:24:28 PM,17001.09,0.1262856,1.241157,305.7951
26/6/2024 1:24:28 PM,17001.09,0.1280892,1.241157,306.2822
26/6/2024 1:24:28 PM,17001.09,0.1253822,1.241157,306.071
26/6/2024 1:24:28 PM,17001.09,0.1280892,1.232246,305.4869
26/6/2024 1:24:28 PM,17003.32,0.1307962,1.241157,304.3384
26/6/2024 1:24:28 PM,17003.32,0.1253822,1.232246,306.4771
26/6/2024 1:24:28 PM,17001.09,0.127189,1.241157,306.1685
26/6/2024 1:24:28 PM,17001.09,0.1280892,1.241157,305.9898
26/6/2024 1:24:28 PM,17001.09,0.1262856,1.241157,307.2421
26/6/2024 1:24:28 PM,17001.09,0.1280892,1.241157,306.1848
26/6/2024 1:24:29 PM,17003.32,0.1316965,1.241157,303.758
26/6/2024 1:24:29 PM,17003.32,0.1253822,1.241157,307.8451
26/6/2024 1:24:29 PM,17501.12,0.1010285,1.30369,318.3295
26/6/2024 1:24:29 PM,17501.12,0.1028321,1.30369,317.0984
26/6/2024 1:24:29 PM,17501.12,0.1037355,1.30369,318.424
26/6/2024 1:24:29 PM,17501.12,0.1037324,1.294748,317.4779
26/6/2024 1:24:29 PM,17501.12,0.1010285,1.30369,318.6127
26/6/2024 1:24:29 PM,17504.89,0.1073428,1.30369,315.8617
26/6/2024 1:24:29 PM,17501.12,0.1019288,1.30369,316.0522
26/6/2024 1:24:29 PM,17501.12,0.1028291,1.30369,318.3295
26/6/2024 1:24:29 PM,17501.12,0.1028321,1.294748,317.2882
26/6/2024 1:24:29 PM,17501.12,0.1028321,1.30369,316.6234
26/6/2024 1:24:29 PM,17501.12,0.1037324,1.30369,317.8568
26/6/2024 1:24:29 PM,17501.12,0.1028321,1.30369,316.8135
26/6/2024 1:24:29 PM,17500.4,0.1019288,1.30369,316.9086
26/6/2024 1:24:29 PM,17504.89,0.1028321,1.30369,317.478
26/6/2024 1:24:30 PM,17504.89,0.1055361,1.30369,316.2428
26/6/2024 1:24:30 PM,17501.12,0.1046358,1.30369,316.7983
26/6/2024 1:24:30 PM,18001.15,0.08478957,1.339396,336.6657
26/6/2024 1:24:30 PM,18001.15,0.08659323,1.339396,335.6096
26/6/2024 1:24:30 PM,18001.85,0.08569293,1.339396,338.1921
26/6/2024 1:24:30 PM,18001.85,0.08478957,1.339396,336.0145
26/6/2024 1:24:30 PM,18001.15,0.08388928,1.339396,337.9374
26/6/2024 1:24:30 PM,18001.15,0.08521379,1.330454,337.8285
26/6/2024 1:24:30 PM,18001.15,0.08340099,1.330454,338.9189
26/6/2024 1:24:30 PM,18001.85,0.08294779,1.339396,338.3014
26/6/2024 1:24:30 PM,18001.15,0.08249459,1.339396,337.8285
26/6/2024 1:24:30 PM,18001.85,0.08521379,1.330454,337.6459
26/6/2024 1:24:30 PM,18001.15,0.08294779,1.330454,338.9583
26/6/2024 1:24:30 PM,18001.85,0.08340099,1.339396,338.6296
26/6/2024 1:24:30 PM,18001.15,0.08294779,1.330454,339.1774
26/6/2024 1:24:31 PM,18001.15,0.08385418,1.330454,340.0557
26/6/2024 1:24:31 PM,18501.18,0.07659994,1.339396,3.144463
26/6/2024 1:24:31 PM,18501.18,0.08022858,1.339396,3.144475
26/6/2024 1:24:31 PM,18501.18,0.08113499,1.339396,1.603341
26/6/2024 1:24:31 PM,18503.29,0.07705466,1.330454,4.009282
26/6/2024 1:24:31 PM,18501.18,0.08340099,1.339396,0.760484
26/6/2024 1:24:31 PM,18501.18,0.07841426,1.339396,1.943981
26/6/2024 1:24:31 PM,18501.18,0.07659994,1.339396,3.230709
26/6/2024 1:24:31 PM,18501.18,0.07705466,1.339396,3.239524
26/6/2024 1:24:31 PM,18501.18,0.07750786,1.339396,4.356761
26/6/2024 1:24:31 PM,18501.18,0.07977539,1.339396,3.316929
26/6/2024 1:24:31 PM,18501.18,0.07841426,1.339396,2.628483
26/6/2024 1:24:31 PM,18503.29,0.07977539,1.339396,4.705348
26/6/2024 1:24:31 PM,18503.29,0.07886747,1.339396,2.714372
26/6/2024 1:24:31 PM,18501.18,0.07705466,1.339396,2.714333
26/6/2024 1:24:31 PM,18501.18,0.07977539,1.339396,3.662578
26/6/2024 1:24:31 PM,18501.18,0.07705466,1.339396,3.316984
26/6/2024 1:24:32 PM,18503.29,0.07977539,1.339396,3.489743
26/6/2024 1:24:32 PM,19001.22,0.08974578,1.321543,25.62012
26/6/2024 1:24:32 PM,19001.22,0.08838619,1.312632,27.33723
26/6/2024 1:24:32 PM,19001.22,0.08883938,1.312632,28.84954
26/6/2024 1:24:32 PM,19001.22,0.08883938,1.312632,26.95696
26/6/2024 1:24:32 PM,19001.22,0.09065218,1.312632,27.05209
26/6/2024 1:24:32 PM,19001.22,0.08747979,1.312632,28.47275
26/6/2024 1:24:32 PM,19001.22,0.08883938,1.312632,26.76653
26/6/2024 1:24:32 PM,19004.73,0.08702658,1.312632,28.567
26/6/2024 1:24:32 PM,19001.22,0.08793299,1.312632,27.52697
26/6/2024 1:24:32 PM,19004.73,0.08747979,1.312632,28.37843
26/6/2024 1:24:32 PM,19001.22,0.08702658,1.312632,28.56702
26/6/2024 1:24:32 PM,19001.22,0.08702658,1.312632,28.37842
26/6/2024 1:24:32 PM,18999.86,0.08883938,1.312632,29.50644
26/6/2024 1:24:32 PM,19004.73,0.08883938,1.312632,28.66121
26/6/2024 1:24:32 PM,19001.22,0.09201178,1.312632,26.08975
26/6/2024 1:24:33 PM,19001.22,0.08702658,1.312632,28.66126
26/6/2024 1:24:33 PM,19501.25,NaN,1.267953,NaN
26/6/2024 1:24:33 PM,19501.17,0.1055391,1.267953,40.49783
26/6/2024 1:24:33 PM,19501.25,0.1082461,1.267953,39.69332
26/6/2024 1:24:33 PM,19501.25,0.1100467,1.267953,39.88732
26/6/2024 1:24:33 PM,19501.25,0.1064394,1.276864,42.30999
26/6/2024 1:24:33 PM,19496.17,0.1055391,1.267953,40.40765
26/6/2024 1:24:33 PM,19501.25,0.1073428,1.267953,39.52352
26/6/2024 1:24:33 PM,19501.25,0.1091464,1.267953,39.15713
26/6/2024 1:24:33 PM,19501.25,0.1064394,1.276864,40.68768
26/6/2024 1:24:33 PM,19501.17,0.1064394,1.267953,39.87718
26/6/2024 1:24:33 PM,19501.25,0.1073428,1.267953,39.78745
26/6/2024 1:24:33 PM,19501.25,0.1055391,1.267953,40.59736
26/6/2024 1:24:33 PM,19501.25,0.1073428,1.267953,40.50243
26/6/2024 1:24:33 PM,19501.25,0.1082431,1.276864,41.22155
26/6/2024 1:24:33 PM,19501.25,0.1055391,1.267953,40.78124
26/6/2024 1:24:34 PM,19501.25,0.1064425,1.267953,40.50245
26/6/2024 1:24:34 PM,20001.28,0.1235786,1.214393,49.39679
26/6/2024 1:24:34 PM,20001.28,0.1262856,1.214393,49.69824
26/6/2024 1:24:34 PM,20002.49,0.1253822,1.214393,48.20237
26/6/2024 1:24:34 PM,20001.28,0.1289926,1.214393,47.49947
26/6/2024 1:24:34 PM,20001.28,0.1244789,1.214393,49.24699
26/6/2024 1:24:34 PM,20002.49,0.1253822,1.214393,48.47757
26/6/2024 1:24:34 PM,20001.28,0.1289926,1.205451,49.06256
26/6/2024 1:24:34 PM,20001.28,0.1235786,1.214393,49.43148
26/6/2024 1:24:34 PM,20001.28,0.1235786,1.214393,49.52378
26/6/2024 1:24:34 PM,20001.28,0.124482,1.214393,49.8932
26/6/2024 1:24:34 PM,20001.28,0.1271859,1.214393,47.46981
26/6/2024 1:24:34 PM,20001.28,0.127189,1.214393,48.22371
26/6/2024 1:24:34 PM,20002.49,0.124482,1.214393,50.31836
26/6/2024 1:24:34 PM,20001.28,0.1235786,1.214393,49.23671
26/6/2024 1:24:34 PM,20001.28,0.1280892,1.205451,48.84495
26/6/2024 1:24:35 PM,20001.28,0.1253822,1.214393,47.92744
26/6/2024 1:24:35 PM,20501.31,0.1443251,1.15186,54.09539
26/6/2024 1:24:35 PM,20501.31,0.1434248,1.142949,53.31943
26/6/2024 1:24:35 PM,20501.31,0.1434248,1.15186,54.05059
26/6/2024 1:24:35 PM,20501.31,0.1434248,1.15186,53.91543
26/6/2024 1:24:35 PM,20501.31,0.1443281,1.15186,55.67323
26/6/2024 1:24:35 PM,20501.31,0.1425214,1.142949,54.27522
26/6/2024 1:24:35 PM,20503.8,0.1416211,1.15186,55.26453
26/6/2024 1:24:35 PM,20503.8,0.1443281,1.15186,55.08461
26/6/2024 1:24:35 PM,20503.8,0.1488388,1.15186,52.47652
26/6/2024 1:24:35 PM,20501.31,0.1452284,1.15186,53.41946
26/6/2024 1:24:35 PM,20501.31,0.1416211,1.15186,55.40285
26/6/2024 1:24:35 PM,20501.31,0.1443281,1.15186,55.3544
26/6/2024 1:24:35 PM,20501.31,0.1452284,1.15186,53.04896
26/6/2024 1:24:35 PM,20501.31,0.1425214,1.15186,55.13252
26/6/2024 1:24:36 PM,20498.54,0.1461318,1.15186,54.36517
26/6/2024 1:24:36 PM,20783.25,0.1569567,1.15186,57.52236
26/6/2024 1:24:36 PM,21001.35,0.157857,1.089389,57.54234
26/6/2024 1:24:36 PM,21001.35,0.1587573,1.089389,57.71962
26/6/2024 1:24:36 PM,21001.35,0.1596606,1.089389,57.18645
26/6/2024 1:24:36 PM,20999.73,0.1587573,1.089389,58.06783
26/6/2024 1:24:36 PM,21001.35,0.157857,1.089389,57.24788
26/6/2024 1:24:36 PM,21001.35,0.1596606,1.089389,57.57805
26/6/2024 1:24:36 PM,21001.35,0.157857,1.089389,57.42516
26/6/2024 1:24:36 PM,21001.35,0.1587603,1.089389,55.87616
26/6/2024 1:24:36 PM,21001.35,0.1596606,1.089389,55.87611
26/6/2024 1:24:36 PM,21001.35,0.163271,1.089389,57.57803
26/6/2024 1:24:36 PM,21001.35,0.160564,1.089389,56.01346
26/6/2024 1:24:36 PM,21005.12,0.1569567,1.089389,57.87188
26/6/2024 1:24:36 PM,21001.35,0.1596637,1.089389,55.85739
26/6/2024 1:24:36 PM,21001.35,0.1623676,1.089389,56.30642
26/6/2024 1:24:36 PM,21001.35,0.1587573,1.089389,57.32707
26/6/2024 1:24:37 PM,21001.35,0.157857,1.089389,57.77389
26/6/2024 1:24:37 PM,21451.37,0.1704856,1.089389,59.55085
26/6/2024 1:24:37 PM,21501.38,0.1722892,1.026856,59.8489
26/6/2024 1:24:37 PM,21501.38,0.1722923,1.026856,59.511
26/6/2024 1:24:37 PM,21500.91,0.1731926,1.026856,59.8978
26/6/2024 1:24:37 PM,21500.91,0.1722892,1.026856,59.70438
26/6/2024 1:24:37 PM,21501.38,0.1713889,1.035798,58.97694
26/6/2024 1:24:37 PM,21500.91,0.1722923,1.026856,59.70443
26/6/2024 1:24:37 PM,21501.38,0.1722923,1.026856,61.39878
26/6/2024 1:24:37 PM,21500.91,0.1731926,1.026856,60.57438
26/6/2024 1:24:37 PM,21501.38,0.1704856,1.035798,59.75195
26/6/2024 1:24:37 PM,21501.38,0.1731926,1.026856,59.55825
26/6/2024 1:24:37 PM,21501.38,0.1704856,1.026856,60.91459
26/6/2024 1:24:37 PM,21501.38,0.1695853,1.026856,60.67094
26/6/2024 1:24:37 PM,21501.38,0.1704856,1.026856,60.52704
26/6/2024 1:24:37 PM,21501.38,0.1722892,1.026856,59.89763
26/6/2024 1:24:38 PM,21501.38,0.1713889,1.026856,59.9458
26/6/2024 1:24:38 PM,21501.38,0.1704856,1.035798,59.75198
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,61.22554
26/6/2024 1:24:38 PM,22002.1,0.1813105,0.9732658,61.09266
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,61.3758
26/6/2024 1:24:38 PM,22001.41,0.1804071,0.9732658,61.99382
26/6/2024 1:24:38 PM,21996.46,0.1840144,0.9732658,61.75352
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,62.27748
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,61.32019
26/6/2024 1:24:38 PM,22001.41,0.1804071,0.9732658,61.88788
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,61.37581
26/6/2024 1:24:38 PM,22001.41,0.1840175,0.9732658,61.09253
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,61.80464
26/6/2024 1:24:38 PM,22001.41,0.1804071,0.9732658,61.89921
26/6/2024 1:24:38 PM,22001.41,0.1813105,0.9732658,61.88786
26/6/2024 1:24:38 PM,22002.1,0.1804071,0.9732658,61.94228
26/6/2024 1:24:39 PM,22001.41,0.1804071,0.9732658,61.89927
26/6/2024 1:24:39 PM,22001.41,0.1804071,0.9732658,62.17159
26/6/2024 1:24:39 PM,22501.44,0.1912351,0.9197363,62.11784
26/6/2024 1:24:39 PM,22501.44,0.1903317,0.9197363,62.01482
26/6/2024 1:24:39 PM,22501.44,0.1930387,0.9197363,61.24121
26/6/2024 1:24:39 PM,22503.29,0.197644,0.9197363,60.59838
26/6/2024 1:24:39 PM,22501.44,0.1922483,0.9197363,61.24126
26/6/2024 1:24:39 PM,22503.29,0.1922483,0.9107944,59.95531
26/6/2024 1:24:39 PM,22501.44,0.1940489,0.9107944,60.00126
26/6/2024 1:24:39 PM,22501.44,0.1904538,0.9197363,60.72656
26/6/2024 1:24:39 PM,22503.29,0.1940489,0.9194922,59.67973
26/6/2024 1:24:39 PM,22501.44,0.1922483,0.9194922,59.43764
26/6/2024 1:24:39 PM,22501.44,0.1940489,0.9194922,59.633
26/6/2024 1:24:39 PM,22501.44,0.1940489,0.9150212,59.95531
26/6/2024 1:24:39 PM,22501.44,0.1922483,0.9150212,59.89798
26/6/2024 1:24:39 PM,22501.44,0.1904538,0.9194922,60.00128
26/6/2024 1:24:40 PM,22501.44,0.1904538,0.9194922,60.27743
26/6/2024 1:24:40 PM,22501.44,0.1940489,0.9194769,59.99004
26/6/2024 1:24:40 PM,23001.47,0.197644,0.8703727,61.11399
26/6/2024 1:24:40 PM,23004.47,0.1994385,0.8748436,59.6836
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8703727,60.22013
26/6/2024 1:24:40 PM,23001.47,0.2012391,0.8703727,60.39893
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8748436,59.63811
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8703727,60.48827
26/6/2024 1:24:40 PM,23004.47,0.1994385,0.8659169,60.30941
26/6/2024 1:24:40 PM,22998.57,0.1994385,0.8703727,59.8625
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8703727,60.16479
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8703727,60.13073
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8703727,60.71325
26/6/2024 1:24:40 PM,22998.57,0.197644,0.8703727,60.57768
26/6/2024 1:24:40 PM,23001.47,0.1994385,0.8703727,60.08615
26/6/2024 1:24:40 PM,23001.47,0.2012391,0.8703727,59.63824
26/6/2024 1:24:41 PM,23001.47,0.2012391,0.8703727,60.08618
26/6/2024 1:24:41 PM,23025.05,0.204828,0.8703727,59.27915
26/6/2024 1:24:41 PM,23501.5,0.204828,0.8257393,60.90859
26/6/2024 1:24:41 PM,23501.5,0.2084231,0.8257393,61.00656
26/6/2024 1:24:41 PM,23501.5,0.2066286,0.830195,60.61497
26/6/2024 1:24:41 PM,23501.5,0.2066225,0.8257393,60.02885
26/6/2024 1:24:41 PM,23501.5,0.2084231,0.830195,60.3217
26/6/2024 1:24:41 PM,23505.66,0.204828,0.830195,60.32175
26/6/2024 1:24:41 PM,23505.66,0.204828,0.830195,60.32175
26/6/2024 1:24:41 PM,23501.5,0.2066225,0.830195,59.54153
26/6/2024 1:24:41 PM,23501.5,0.2066225,0.830195,59.54158
26/6/2024 1:24:41 PM,23501.5,0.2066286,0.830195,60.51719
26/6/2024 1:24:41 PM,23501.5,0.2066225,0.830195,59.347
26/6/2024 1:24:41 PM,23501.5,0.2066286,0.830195,60.37621
26/6/2024 1:24:41 PM,23499.63,0.208417,0.8257393,60.12642
26/6/2024 1:24:41 PM,23501.5,0.2066286,0.8257393,61.00657
26/6/2024 1:24:42 PM,23501.5,0.204828,0.8257393,60.94398
26/6/2024 1:24:42 PM,23501.5,0.2066225,0.8257393,59.96444
26/6/2024 1:24:42 PM,24001.54,0.2120121,0.7855769,60.4722
26/6/2024 1:24:42 PM,24001.54,0.2120182,0.7855769,59.85923
26/6/2024 1:24:42 PM,24001.54,0.2120121,0.7855769,60.43832
26/6/2024 1:24:42 PM,24001.54,0.2102176,0.7855769,59.50586
26/6/2024 1:24:42 PM,24006.85,0.2120121,0.7855769,60.63171
26/6/2024 1:24:42 PM,24001.54,0.2120182,0.7855769,59.79533
26/6/2024 1:24:42 PM,24001.54,0.2102176,0.7855769,59.76283
26/6/2024 1:24:42 PM,24001.54,0.2120121,0.7855769,60.82514
26/6/2024 1:24:42 PM,24001.54,0.2120121,0.7855769,60.72838
26/6/2024 1:24:42 PM,24001.54,0.2120121,0.7855769,60.66602
26/6/2024 1:24:42 PM,24001.54,0.2120121,0.7855769,60.63169
26/6/2024 1:24:42 PM,24001.54,0.2102176,0.7900326,60.2786
26/6/2024 1:24:42 PM,24001.54,0.2102176,0.7900326,59.98848
26/6/2024 1:24:42 PM,24001.54,0.2138127,0.7855769,59.52586
26/6/2024 1:24:43 PM,24001.54,0.2138127,0.7900326,59.60231
26/6/2024 1:24:43 PM,24001.54,0.2120121,0.7855769,60.53495
26/6/2024 1:24:43 PM,24501.57,0.2138127,0.754326,60.46605
26/6/2024 1:24:43 PM,24501.75,0.2156072,0.7498703,59.60996
26/6/2024 1:24:43 PM,24495.46,0.2156072,0.754326,60.94309
26/6/2024 1:24:43 PM,24501.57,0.2138127,0.7498703,59.89495
26/6/2024 1:24:43 PM,24495.46,0.2156072,0.754326,59.51506
26/6/2024 1:24:43 PM,24495.46,0.2156072,0.754326,60.27557
26/6/2024 1:24:43 PM,24501.57,0.2156072,0.754326,60.10409
26/6/2024 1:24:43 PM,24501.57,0.2156072,0.754326,59.92725
26/6/2024 1:24:43 PM,24501.57,0.2138127,0.7498703,59.2614
26/6/2024 1:24:43 PM,24501.57,0.2156072,0.754326,59.89495
26/6/2024 1:24:43 PM,24501.57,0.2156072,0.754326,60.27552
26/6/2024 1:24:43 PM,24501.57,0.2138066,0.754326,61.42101
26/6/2024 1:24:43 PM,24501.57,0.2174017,0.7587969,59.99004
26/6/2024 1:24:43 PM,24501.57,0.2138127,0.754326,60.10411
26/6/2024 1:24:44 PM,24501.57,0.2156072,0.754326,61.42102
26/6/2024 1:24:44 PM,24501.57,0.2138127,0.754326,60.36467
26/6/2024 1:24:44 PM,25001.6,0.2192023,0.723075,59.74535
26/6/2024 1:24:44 PM,25001.6,0.2192023,0.723075,59.74536
26/6/2024 1:24:44 PM,25001.6,0.2209967,0.723075,59.08124
26/6/2024 1:24:44 PM,25001.6,0.2227973,0.723075,59.18993
26/6/2024 1:24:44 PM,25002.8,0.2174017,0.723075,58.80482
26/6/2024 1:24:44 PM,25002.8,0.2209967,0.723075,59.17345
26/6/2024 1:24:44 PM,25001.6,0.2209967,0.727546,60.67427
26/6/2024 1:24:44 PM,25001.6,0.2192023,0.723075,60.00534
26/6/2024 1:24:44 PM,25001.6,0.2192023,0.723075,59.74537
26/6/2024 1:24:44 PM,25001.6,0.2209967,0.723075,58.80481
26/6/2024 1:24:44 PM,25001.6,0.2192023,0.723075,59.75874
26/6/2024 1:24:44 PM,25001.6,0.2209967,0.723075,59.17346
26/6/2024 1:24:44 PM,25001.6,0.2209967,0.723075,59.17347
26/6/2024 1:24:44 PM,25001.6,0.2227973,0.723075,59.17345
26/6/2024 1:24:45 PM,25001.6,0.2192023,0.727546,60.65464
26/6/2024 1:24:45 PM,25002.8,0.2192023,0.723075,59.82019
26/6/2024 1:24:45 PM,25503.86,0.2227912,0.6963103,59.20916
26/6/2024 1:24:45 PM,25497.32,0.2227912,0.6963103,59.29911
26/6/2024 1:24:45 PM,25497.32,0.2245918,0.6918393,59.56912
26/6/2024 1:24:45 PM,25501.63,0.2209967,0.700766,59.87001
26/6/2024 1:24:45 PM,25501.63,0.2209967,0.700766,60.30923
26/6/2024 1:24:45 PM,25501.63,0.2209967,0.6963103,58.49126
26/6/2024 1:24:45 PM,25501.63,0.2245918,0.6963103,58.76016
26/6/2024 1:24:45 PM,25501.63,0.2209967,0.700766,59.38905
26/6/2024 1:24:45 PM,25501.63,0.2227912,0.700766,59.74934
26/6/2024 1:24:45 PM,25501.63,0.2227912,0.6963103,59.3154
26/6/2024 1:24:45 PM,25501.63,0.2209967,0.6963103,59.20916
26/6/2024 1:24:45 PM,25497.32,0.2227912,0.6918393,60.01994
26/6/2024 1:24:45 PM,25497.32,0.2192023,0.6963103,59.2991
26/6/2024 1:24:45 PM,25501.63,0.2263924,0.6963103,57.1531
26/6/2024 1:24:45 PM,25501.63,0.2227912,0.6963103,59.20916
26/6/2024 1:24:46 PM,25501.63,0.2281869,0.6918393,58.31224
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,58.9205
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,58.1329
26/6/2024 1:24:46 PM,26001.66,0.2263924,0.6695151,58.64482
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,57.8455
26/6/2024 1:24:46 PM,26001.66,0.2263924,0.6695151,58.89277
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,58.83286
26/6/2024 1:24:46 PM,26001.66,0.2263924,0.6695151,59.18378
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.673986,59.53537
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,58.98027
26/6/2024 1:24:46 PM,26001.66,0.2227912,0.6695151,58.57005
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,58.73242
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,58.03284
26/6/2024 1:24:46 PM,26001.66,0.2245918,0.6695151,57.93253
26/6/2024 1:24:46 PM,26001.66,0.2263924,0.673986,59.76985
26/6/2024 1:24:46 PM,26004.92,0.2245918,0.6695151,58.10667
26/6/2024 1:24:47 PM,26001.66,0.2227912,0.6695151,58.71775
26/6/2024 1:24:47 PM,26499.18,0.2263924,0.6427503,58.08128
26/6/2024 1:24:47 PM,26501.7,0.2299875,0.6427503,57.66896
26/6/2024 1:24:47 PM,26501.7,0.2281869,0.6427503,58.26479
26/6/2024 1:24:47 PM,26501.7,0.2263924,0.6427503,58.50684
26/6/2024 1:24:47 PM,26501.7,0.2281869,0.6427503,57.42673
26/6/2024 1:24:47 PM,26501.7,0.2263924,0.6427503,58.50686
26/6/2024 1:24:47 PM,26501.7,0.2299875,0.6427503,57.82643
26/6/2024 1:24:47 PM,26505.98,0.2263924,0.6427503,58.16631
26/6/2024 1:24:47 PM,26505.98,0.2299875,0.6427503,57.57198
26/6/2024 1:24:47 PM,26505.98,0.2281869,0.6427503,57.57196
26/6/2024 1:24:47 PM,26501.7,0.2281869,0.6472061,58.10681
26/6/2024 1:24:47 PM,26501.7,0.2299875,0.6427503,57.82641
26/6/2024 1:24:47 PM,26501.7,0.2263924,0.6427503,58.09437
26/6/2024 1:24:47 PM,26501.7,0.2281869,0.6427503,57.99628
26/6/2024 1:24:47 PM,26501.7,0.2263924,0.6427503,58.08127
26/6/2024 1:24:48 PM,26501.7,0.2299875,0.6472061,57.40255
26/6/2024 1:24:48 PM,27001.73,0.2299875,0.6204261,57.80832
26/6/2024 1:24:48 PM,27001.73,0.2299875,0.6204261,57.99877
26/6/2024 1:24:48 PM,27001.73,0.2281869,0.624897,57.15765
26/6/2024 1:24:48 PM,27007.04,0.2281869,0.624897,56.98193
26/6/2024 1:24:48 PM,27001.73,0.231782,0.624897,56.98188
26/6/2024 1:24:48 PM,27001.73,0.2281869,0.624897,57.31189
26/6/2024 1:24:48 PM,27001.73,0.2299814,0.624897,57.64276
26/6/2024 1:24:48 PM,27001.73,0.2281869,0.6204261,57.50087
26/6/2024 1:24:48 PM,27001.73,0.2281869,0.6248817,57.99878
26/6/2024 1:24:48 PM,27007.04,0.2281869,0.624897,56.89949
26/6/2024 1:24:48 PM,27001.73,0.2335765,0.6204261,58.41474
26/6/2024 1:24:48 PM,27001.73,0.2281869,0.624897,56.89949
26/6/2024 1:24:48 PM,27001.73,0.2281869,0.624897,56.89933
